15121   8   2   7   9   4   6   +   7
15122   4   1   1   3   1   5   +   4
15123   4   4   4   8   6   2   +   5
15124   7   4   4   1   7   1   +   6
15125   9   3   6   1   7   9   +   7
15126   0   1   7   6   8   9   +   1
15127   7   2   6   5   4   0   +   4
15128   2   6   2   9   3   7   +   9
15129   9   2   0   6   8   4   +   5
15130   1   5   5   8   2   5   +   6
15131   0   6   9   9   8   7   +   9
15132   7   6   1   5   2   0   +   0
15133   8   2   1   5   3   9   +   9
15134   9   0   6   2   3   2   +   7
15135   9   6   7   1   7   1   +   9
15136   2   9   5   2   9   1   +   8
15137   0   8   6   2   3   8   +   0
15138   1   8   0   1   3   5   +   0
15139   6   4   0   4   1   0   +   6
15140   1   9   0   5   7   6   +   5
15141   5   2   5   3   9   4   +   8
15142   6   7   6   1   6   3   +   5
15143   1   3   1   4   0   3   +   3
15144   6   9   7   3   9   6   +   2
15145   3   2   5   4   1   8   +   0
15146   0   9   0   7   8   3   +   1
15147   6   5   3   9   5   0   +   3
15148   8   3   0   9   2   5   +   2
15149   4   5   7   1   6   2   +   2
15150   8   0   9   8   1   1   +   5
15151   2   5   6   4   7   2   +   3
15152   2   0   3   4   2   6   +   9
15153   3   9   4   2   1   3   +   6
16001   6   8   8   8   0   0   +   8
16002   6   7   9   9   4   0   +   0
16003   8   8   8   0   7   1   +   7
16004   3   8   3   1   7   7   +   9
16005   1   2   2   1   8   9   +   8
16006   6   4   3   1   4   7   +   3
16007   8   5   8   1   7   2   +   1
16008   8   5   7   6   6   8   +   7
16009   3   4   2   5   7   0   +   8
16010   5   8   0   6   7   3   +   8
16011   4   2   5   2   7   9   +   6
16012   3   8   3   5   8   6   +   0
16013   5   2   0   4   8   9   +   9
16014   9   7   3   2   5   2   +   6
16015   0   1   4   3   8   1   +   7
16016   1   3   7   1   2   8   +   1
16017   3   8   8   3   0   2   +   6
16018   3   8   6   7   0   8   +   7
16019   6   8   7   4   2   7   +   2
16020   1   3   8   7   7   1   +   1
16021   9   2   2   5   9   7   +   6
16022   1   7   0   8   9   5   +   9
16023   6   2   3   3   3   7   +   5
16024   5   3   7   4   4   4   +   7
16025   3   4   5   1   1   9   +   0
16026   9   1   5   6   5   7   +   9
16027   7   9   2   8   3   0   +   3
16028   0   3   6   5   3   7   +   3
16029   5   4   8   7   7   0   +   7
16030   9   8   4   2   6   7   +   9
16031   6   7   3   5   1   7   +   5
16032   3   5   2   9   6   3   +   8
16033   8   6   1   0   8   3   +   1
16034   2   3   9   1   9   6   +   6
16035   6   2   4   3   9   3   +   8
16036   4   8   1   2   4   8   +   6
16037   7   1   0   6   4   9   +   2
16038   2   5   6   4   6   1   +   7
16039   0   9   2   4   0   4   +   8
16040   5   1   9   8   5   9   +   5
16041   4   2   9   9   5   6   +   5
16042   0   4   0   7   5   0   +   7
16043   7   6   0   6   6   1   +   2
16044   1   1   3   2   4   0   +   4
16045   6   3   1   7   0   7   +   9
16046   0   1   2   2   1   3   +   7
16047   5   5   8   1   0   6   +   3
16048   0   0   2   3   0   6   +   3
16049   8   1   3   0   1   3   +   1
16050   4   2   1   4   1   3   +   7
16051   8   9   2   9   5   0   +   7
16052   8   0   3   8   6   6   +   1
16053   5   8   3   1   9   0   +   2
16054   3   8   1   3   5   2   +   8
16055   4   1   1   8   7   9   +   4
16056   8   0   2   1   7   2   +   5
16057   6   8   2   1   2   3   +   6
16058   4   0   3   0   1   0   +   6
16059   7   7   0   3   5   2   +   3
16060   9   0   8   9   3   5   +   2
16061   4   0   2   3   8   3   +   9
16062   3   4   9   5   9   2   +   8
16063   2   9   0   4   9   2   +   0
16064   7   3   8   2   6   6   +   2
16065   4   8   4   8   5   7   +   0
16066   6   5   2   6   2   2   +   9
16067   0   3   7   9   2   4   +   7
16068   0   9   4   7   6   5   +   3
16069   9   6   8   4   4   8   +   1
16070   5   8   5   7   2   5   +   9
16071   9   4   5   1   5   9   +   4
16072   9   5   4   3   3   0   +   6
16073   5   5   8   4   3   9   +   1
16074   5   9   1   8   6   0   +   5
16075   3   8   6   1   9   8   +   6
16076   2   0   8   4   3   9   +   8
16077   8   1   6   2   1   7   +   7
16078   1   9   4   9   5   3   +   9
16079   4   2   8   6   9   1   +   9
16080   7   6   1   9   2   2   +   1
16081   9   7   0   8   2   7   +   8
16082   4   8   3   6   5   8   +   0
16083   9   0   9   7   8   2   +   5
16084   3   9   6   9   8   1   +   6
16085   4   7   0   3   1   8   +   7
16086   0   6   4   1   4   3   +   0
16087   3   5   7   8   0   8   +   6
16088   7   2   5   8   3   8   +   3
16089   1   3   5   6   3   0   +   9
16090   0   5   0   2   8   2   +   6
16091   9   2   1   1   8   3   +   2
16092   1   7   3   6   0   4   +   0
16093   2   8   4   0   1   0   +   6
16094   5   8   2   1   0   6   +   8
16095   5   8   1   4   0   5   +   0
16096   1   3   1   7   6   5   +   7
16097   6   6   3   2   0   2   +   9
16098   1   3   9   6   3   3   +   5
16099   0   6   8   9   0   5   +   3
16100   7   6   1   9   6   8   +   3
16101   4   2   2   5   0   0   +   7
16102   4   0   0   1   3   9   +   4
16103   6   6   4   0   5   9   +   3
16104   2   4   8   3   8   4   +   3
16105   2   4   8   4   1   3   +   4
16106   1   9   6   5   7   0   +   4
16107   2   7   9   1   6   9   +   1
16108   1   8   9   2   9   8   +   4
16109   0   6   0   3   9   2   +   6
16110   7   2   1   9   6   4   +   7
16111   5   7   2   4   6   2   +   2
16112   3   4   1   4   4   6   +   1
16113   0   9   5   4   6   2   +   5
16114   6   0   7   8   9   3   +   6
16115   2   2   5   1   3   6   +   7
16116   0   0   7   8   9   8   +   3
16117   2   3   9   8   6   4   +   8
16118   5   6   6   3   4   6   +   9
16119   2   4   3   9   5   0   +   6
16120   5   2   1   4   9   4   +   3
16121   0   7   7   6   5   4   +   0
16122   3   4   6   0   6   2   +   8
16123   9   4   4   8   3   6   +   5
16124   2   9   8   2   0   3   +   6
16125   5   4   2   0   1   5   +   4
16126   9   9   1   8   7   8   +   7
16127   1   1   0   6   8   6   +   5
16128   6   9   0   8   2   8   +   9
16129   8   3   9   6   7   4   +   2
16130   0   9   2   3   0   9   +   1
16131   8   2   5   7   0   2   +   5
16132   4   6   7   7   3   6   +   4
16133   3   0   4   9   1   3   +   8
16134   5   7   0   7   5   0   +   9
16135   9   5   4   7   8   8   +   2
16136   9   5   2   0   4   0   +   0
16137   2   4   0   9   5   2   +   4
16138   2   6   6   9   9   2   +   5
16139   7   3   6   0   1   4   +   4
16140   2   6   9   3   1   9   +   3
16141   2   7   9   1   0   9   +   9
16142   7   4   0   4   1   8   +   6
16143   3   7   4   0   0   4   +   9
16144   4   3   6   3   7   3   +   0
16145   9   7   5   5   2   6   +   9
16146   7   1   0   5   3   1   +   9
16147   8   7   7   5   2   7   +   8
16148   3   5   6   6   1   2   +   7
16149   0   7   4   1   4   0   +   3
16150   0   5   3   9   9   4   +   0
16151   1   3   1   8   9   4   +   7
16152   7   0   8   8   8   0   +   7
16153   5   8   7   2   4   8   +   7
16154   2   1   7   5   3   0   +   5
17128   8   8   5   3   1   2   +   9
17129   9   3   6   8   0   2   +   8
17130   5   1   0   6   8   7   +   2
17131   5   2   6   5   2   7   +   6
17132   7   3   9   5   4   0   +   5
17133   3   9   0   7   1   6   +   4
17134   5   8   8   8   0   0   +   1
17135   6   8   6   9   4   9   +   5
17136   2   7   4   2   0   2   +   4
17137   0   1   9   2   7   7   +   3
17138   4   9   9   8   1   0   +   4
17139   4   7   2   5   0   4   +   9
17140   1   4   2   5   0   0   +   9
17141   9   5   0   2   5   8   +   1
17142   2   1   3   9   7   2   +   4
17143   8   1   1   3   9   0   +   7
17144   7   3   4   7   6   4   +   1
17145   9   5   7   9   3   1   +   0
17146   1   4   2   4   1   5   +   8
17147   1   2   1   3   7   0   +   6
17148   0   2   5   8   2   1   +   4
17149   2   2   0   0   9   3   +   6
17150   3   6   7   1   2   8   +   2
17151   0   3   9   2   4   3   +   8
17152   3   0   7   0   8   2   +   8
17153   0   5   3   5   7   6   +   1
17154   7   2   1   3   9   5   +   9
